82.95761557036997,15.49770283330364,53.746988734062285
41.831058370415896,74.6908398387234,76.91731716843984
0.45109458673243674,15.880369177717512,12.400022057356612
65.84526760369872,29.757778929447664,55.432668761221926
38.02804990326463,94.94571562617034,90.18671003364872
31.733907684054973,50.89054804456046,53.96755668008911
32.69242609355337,51.79226404324619,55.69280219056182
65.9282178018894,65.07919274487956,81.77476505590064
69.71169697134765,11.201088114540504,43.52017465696887
17.51314189898362,15.96448919375818,20.33999909190615
0.998684629126334,5.524877252269212,4.952926836080386
5.871652813627981,90.62889644929867,70.9094853535133
81.12073155782112,35.45460971792495,67.64700616119113
98.66467669570422,77.98203844447791,108.39593381656287
94.74315072384442,0.03293282097354133,48.03184354274273
68.8378229668086,37.30578919048407,62.17266631022264
51.514282209506604,18.773309964338168,39.60537516194469
34.67303841766597,46.29546562453276,51.59291360280277
77.23352548663865,33.758671191685565,64.15648250625526
0.3879014489878596,30.369422173310323,22.61756909260684
77.30563900946973,46.32824210076326,73.0573809208443
61.69964703330716,62.19789665068222,77.37939842502097
51.559976380029624,12.403703147632793,34.24364699558997
10.836865061338251,18.049380179504006,19.51045427746298
49.213364009686536,44.429140628555906,57.967757593560236
3.2258734314301374,82.65499445514837,64.20237060149454
69.36358843100378,59.06000489980102,79.24420148559055
40.959084073927364,49.51226532753559,57.474893857553496
46.3747406522264,3.2215522375213523,26.317360952910356
50.41575495327002,32.47904192160416,49.03277575300527
11.618672919343053,79.5737032933568,64.87501477957281
19.974871877832655,59.57188282212827,54.8054066948791
64.11285677804442,13.559766015977992,42.41997353594941
75.75583679638274,40.59103941761312,68.2162393305429
86.76200807773444,51.14387989647447,81.86476873338088
34.57272537712367,26.719218134667333,36.9821181730927
21.774221022896878,4.838780660117836,14.187211961943964
92.36783758572585,42.063360168470965,77.5947547250926
97.90886141694581,20.924060380048182,64.90080875121389
93.72829235544994,54.645022747627024,87.15611391118435
58.390288363610544,83.97718820714631,92.16334711728892
58.50638396704316,62.0252085152749,76.33509332388992
13.432841326319611,72.67629902452357,61.71875528679425
40.696943066674606,17.74941196628623,33.741656281075784
51.58522577422813,60.20530590221661,71.28939232430953
30.046139419870734,4.046744195885421,17.976233190636282
32.76099181060839,76.47255599270125,74.14188355572288
76.00657196461857,59.91131103664774,82.87861611766085
20.443815389616617,60.20849655959375,55.19222620467713
44.61047144694808,55.180676539317055,64.06625273252455
26.86696144505012,69.61048285288679,65.83799495622887
53.817732392619156,29.264197884714072,48.85239782682375
9.282937083519826,40.09987399429954,33.77858212902084
20.46578315575507,18.559044184018692,23.986296461504082
34.82602734548536,20.85114924700572,32.524784792850745
98.51345375481371,52.12088177374602,88.07089416140668
35.58985386186645,36.98850039319203,45.92636509780132
41.607872734539754,60.1792282812347,66.16166660076742
32.563571414026725,55.17080203897421,58.05668027141706
8.544229554874782,86.76853240136847,69.40852995585077
6.74360046220801,18.524047774994102,18.05145681958041
43.0232041736958,84.8939859199031,85.62447394547007
83.86472766565667,11.648272396061376,50.740748571370446
89.89530892333883,23.028047659906747,62.28686277596159
0.3169367118671773,24.592646981976497,18.848031446359414
3.818797512081107,45.264687830339135,35.65838110379319
99.82339219461484,58.48136695685309,93.66373679911626
1.9910730169651836,34.35383715266966,27.045013073331827
88.46467729100044,81.84123882148272,105.68961632976439
61.865108185727735,67.61385843876553,81.44969616533879
96.43513716216083,85.68519329704934,112.43959863349633
76.05020057162753,25.738595388597098,57.25255238423425
27.45514255121,89.6597801658075,80.08383576652642
87.19809060997687,41.923798590987914,74.8554152712103
26.42205383155941,1.446156644868546,13.81090513378291
13.826800255444349,40.181572836690535,36.468191796885925
84.01229140284796,28.675109665459996,63.51426525210871
54.731132988767875,37.25873725422234,55.797669071243384
48.621685343466815,87.15848552734059,89.95533533835226
41.856813032584924,78.77472794014905,80.21103319713029
41.19455870241892,24.12849003531241,38.835088180065384
67.224004172495,96.66382363544881,105.51497057146938
38.67467273935079,95.16377575499216,90.42790038601393
46.90500151602307,28.07075465090627,44.028478549138825
57.51588441992098,46.46611519011504,63.75674804544699
44.210611247245815,0.41880922102350837,22.737055894258653
91.4467889612703,71.14789254007268,99.08377351390733
40.61820100723148,63.5591219975196,68.19534648898343
41.038934729550824,22.304561052450055,37.865475261799254
52.9093004609395,40.646539521470274,57.071577534818694
92.91211152361286,69.45250607603019,98.54882597715857
57.03610561631294,27.136536637982612,48.34486350910367
86.09562277868757,61.54779026382664,89.21183203464962
4.506371321485347,45.24900898792781,36.36835577777703
30.31122825615844,37.26693245493292,43.18956454937976
79.36521419089134,88.94010428932883,106.57134295968567
57.43380041137463,46.44316960544786,63.910683302275565
37.60522335512954,31.154245476222087,42.081495384726736
63.80414157026296,56.91552505651125,74.24282603634852
71.45932226610157,11.170838594745147,44.56309865656938
